ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
54593102,FR,IP-YHZ____ATN83143-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,C,YHZU-C2PF00,PEUGEOT,3008,M1,M1,1,1504.0,1590.0,,136.0,2675.0,1601.0,1610.0,DIESEL,M,1499.0,96.0,,e2 28 29,,1.5,,,P,2021,2021-03-26,5.2,
55241850,FR,IP-MLB49_Z_A0_0684-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2001/116*0430*78,B8,S2DTNAF1,FD7FD7CK006RT161B18S54BIAEM10D1,AUDI,A5 SPORTBACK,M1,M1,1,1595.0,1775.0,,131.0,2829.0,1577.0,1558.0,DIESEL,H,1968.0,120.0,,,,,,,P,2021,2021-06-04,5.0,
169022,ES,,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0349*08,NW,ABSDKRFX0,NFM6FM6AJ0194BFSTNN3N1A6A,SKODA,SCALA,M1,M1,1,1209.0,,111.0,124.0,2636.0,1534.0,1517.0,PETROL,M,999.0,85.0,,,,,,,P,2021,2021-03-25,5.5,
50101441,DE,,,AA-IVA,AA-IVA,,,FZ,,,AUDI,AUDI Q4 E-TRON,M1,M1,1,2225.0,2405.0,0.0,0.0,2772.0,1600.0,1584.0,ELECTRIC,E,,220.0,,,,,,,P,2021,2021-03-29,,
46618112,IT,IP-MQB37WZ_A0_0909-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*4008*06,KM,CXDGEAX0,FD6PFD6DD0014BI1AAA,CUPRA,FORMENTOR E-HYBRID,M1,M1,1,1680.0,,,,2679.0,,,PETROL/ELECTRIC,P,1395.0,110.0,128.0,,,,,,P,2021,2021-09-03,,58.0
40454097,DK,,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0373*30,356,HXN1A,NBAA3CE,FIAT,FIAT TIPO,M1,M1,1,1335.0,1447.0,119.0,131.0,2638.0,1542.0,1543.0,PETROL,H,999.0,73.0,,e3  28 29,,1.7,,,P,2021,,,
57000405,AT,IP-0136-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*03,"AX1T(EU,M)",ZYX11(H),ZYX11L-AHXKBW(3F),TOYOTA,"C-HR 1,8 HYBRID 2WD",M1,M1,1,1495.0,1574.0,,111.0,2640.0,1540.0,1560.0,PETROL,H,1798.0,72.0,,e6 28,,0.8,,,P,2021,2021-07-02,,
470752,ES,,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*10,CD,ACDLAAX0,FD7FD7CW005N4BISON1VL1AVR2A0A,VOLKSWAGEN,GOLF,M1,M1,1,1302.0,,98.0,118.0,2619.0,1549.0,1519.0,PETROL,M,999.0,81.0,,,,,,,P,2021,2021-01-12,5.2,
55318363,FR,IP-0000337-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*11,F2X,YN91,IAW50000,BMW,SERIE X,M1,M1,1,1805.0,1918.0,,40.0,2670.0,1565.0,1566.0,PETROL/ELECTRIC,P,1499.0,92.0,151.0,,,,,,P,2021,2021-12-14,1.8,52.0
52282343,DE,IP-050629-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2007/46*1075*06,PDE,BAP91,D71FZ1,HYUNDAI,I 30,M1,M1,1,1407.0,1545.0,,127.0,2650.0,1559.0,1567.0,PETROL,H,1482.0,117.0,,,,,,,P,2021,2021-03-17,5.6,
51883078,DE,IP-0000485-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*11,G3X,UZ95,IAV500BA,BMW,X3 XDRIVE 30D,M1G,M1G,1,2005.0,2203.0,,166.0,2864.0,1620.0,1636.0,DIESEL,H,2993.0,210.0,,,,,,,P,2021,2021-10-15,6.4,
40696466,DK,,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2018/858*00109*00,BMWi-N,11CF,0AW5000A,BMW,iX xDrive40,M1,M1,1,2440.0,2637.0,0.0,0.0,3000.0,1679.0,1709.0,ELECTRIC,E,,240.0,209.0,,,,,,P,2021,,,399.0
54563785,FR,IP-DGZ____EAT84552-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,4,DGZU-C1J000,PEUGEOT,3008,M1,M1,1,1835.0,1913.0,,31.0,2675.0,1601.0,1610.0,PETROL/ELECTRIC,P,1598.0,133.0,154.0,,,,,,P,2021,2021-01-15,1.4,62.0
46260601,IT,IP-21820d120MAA_01-SAL-1,TESLA,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,,E5*2007/46*1050*03,DF,HTBDD0,5VCA010,JAGUAR,JAGUAR E-PACE,M1G,M1,1,1971.0,,,171.0,2681.0,,,DIESEL,H,1998.0,120.0,,E11 NEDC E5 28 WLTP,,,,,P,2021,2021-04-21,5.2,
665908,ES,IP-B515_2019_00002-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*0092*32,JK8,M1JU11X,5AAPBNAPMDV,FORD,ECOSPORT,M1,M1,1,1374.0,,114.0,135.0,2519.0,1519.0,1517.0,PETROL,M,998.0,92.0,,e9 29,,1.4,,,P,2021,2021-05-27,,
51426982,DE,IP-PQ12ZZZ_A2_0503-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1167*33,AA,ABEBMA,FA1FA1CZ0020GAVR0N1EVW1B15O,"VOLKSWAGEN, VW",UP!,M1,M1,1,1248.0,1328.0,0.0,0.0,2417.0,1408.0,1412.0,ELECTRIC,E,,61.0,127.0,,,,,,P,2021,2021-12-20,,
55575362,FR,IP-03_334_0255-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0318*30,334,AXV1B,E20Z5,FIAT,500X,M1,M1,1,1505.0,1626.0,,133.0,2570.0,1545.0,1545.0,DIESEL,M,1598.0,96.0,,e3 29,,0.8,,,P,2021,2021-06-14,5.1,
54238882,FR,IP-07A1A1E024A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0457*22,AH,2BV2,A10EA0K03000,RENAULT,TWINGO,M1,M1,1,1208.0,1290.0,0.0,0.0,2492.0,1431.0,1443.0,ELECTRIC,E,,31.0,162.0,,,,,,P,2021,2021-12-08,,185.0
46858921,IT,IP-CX72_2020_00002-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*2387*02,LSK,C1LM2YX,5AAAZNAXVAA,FORD,MUSTANG MACH-E,M1,M1,1,2044.0,,0.0,0.0,2984.0,,,ELECTRIC,E,,100.0,,,,,,,P,2021,2021-11-30,,440.0
57255134,NL,IP-050051-KNA-01,KIA,KIA,KIA CORPORATION,,E5*2007/46*1078*04,JA,F4P71,A51DZ1,KIA,PICANTO,M1,M1,1,977.0,1084.0,,118.0,2400.0,1390.0,1400.0,PETROL,M,998.0,49.0,,,,,,,P,2021,,,
61226879,CZ,IP-MQB37SZ_A0_0568-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0272*21,NU,ACDTRBX0,NFD7FD7CW0024BI15N0D1A8A,SKODA,KAROQ,M1,M1,1,1491.0,1601.0,,131.0,2624.0,1572.0,1537.0,DIESEL,M,1968.0,85.0,,e8 37,,,,,P,2021,2021-08-02,5.0,
51648309,DE,IP-LYNK01_GFF_Y21-L6T-1,VW-SAIC,GEELY,ZHEJIANG GEELY AUTOMOBILE CO LTD,,E9*2018/858*11032*00,GX6,GFF,441EUAP00,LYNK&CO,LYNK & CO 01,M1,M1,1,1954.0,2052.0,,27.0,2734.0,1598.0,1598.0,PETROL/ELECTRIC,P,1477.0,132.0,,,,,,,P,2021,2021-07-20,,69.0
47165415,IT,IP-03_MP_0271-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0508*12,MP,JHPFP,MN1BBH1,JEEP,COMPASS,M1G,M1,1,1935.0,,,159.0,2636.0,,,PETROL/ELECTRIC,P,1332.0,132.0,161.0,,,,,,P,2021,2021-11-26,6.0,49.0
53168009,PL,IP-PQ26ZZZ_A0_0523-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0319*11,5J,ABDKLDX01,NFM5FM5DF0024BIN1B7A,SKODA,FABIA,M1,M1,1,1116.0,1229.0,,121.0,2455.0,1441.0,1435.0,PETROL,M,999.0,70.0,,e8 29,,1.1,,,P,2021,2021-03-29,4.5,
45141462,RO,IP-2020_246BMD-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E4*2007/46*1220*13,U,UZBM,UZBMUD0?,VOLVO,XC60,M1,M1,1,2169.0,2292.0,45.0,58.0,2865.0,1655.0,1659.0,PETROL/ELECTRIC,P,1969.0,223.0,163.0,,,,,,P,2021,,,50.0
54757143,FR,IP-HNP____MB6F1425-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*65,S,XHNP,Z/AAXS,CITROEN,C3,M1,M1,1,1165.0,1273.0,,124.0,2539.0,1483.0,1480.0,PETROL,M,1199.0,81.0,,e2 28 29,,2.0,,,P,2021,2021-06-18,5.5,
53858348,FR,IP-0021-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0348*04,AB1,KGB40(H),KGB40L-AHMGKW(1W),TOYOTA,AYGO,M1,M1,1,930.0,1008.0,,113.0,2340.0,1430.0,1420.0,PETROL,M,998.0,53.0,,,,,,,P,2021,2021-04-09,5.0,
56913052,SK,,MAZDA-SUBARU-SUZUKI-TOYOTA,SUBARU,SUBARU CORPORATION,,E13*2007/46*1998*01,S5,SKE,C4L,SUBARU,"FORESTER 2,0i-MHEV Premium",M1,M1,1,1760.0,1851.0,154.0,185.0,2670.0,1565.0,1570.0,PETROL,M,1995.0,110.0,,,,,,,P,2021,,,
56947187,SK,,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2007/46*1075*07,PDE,B5P71,M6CB11,HYUNDAI,i 30,M1,M1,1,1251.0,1395.0,136.0,136.0,2650.0,1573.0,1581.0,PETROL,M,1498.0,81.0,,,,,,,P,2021,,,
46571824,IT,IP-HMH____MA5_5310-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*17,U,P,HMHD-J1B500,PEUGEOT,208,M1,M1,1,1055.0,1174.0,,119.0,2540.0,,,PETROL,M,1199.0,55.0,,,,2.0,,,P,2021,2021-12-29,,
56523123,BE,IP-0500711-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2018/858*00001*00,NX4E,F5D11,M62A12,HYUNDAI,Hyundai TUCSON ix35,M1,M1,1,1552.0,1645.0,,138.0,2680.0,1615.0,1622.0,DIESEL,M,1598.0,85.0,,,,,,,P,2021,2021-09-21,4.5,
55100621,FR,IP-MQB37SZ_A1_0567-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*6394*26,5FP,SXDPCAX0,FD7SFD7CW0024BIVL1A18AD,SEAT,ATECA,M1,M1,1,1408.0,1534.0,,150.0,2621.0,1575.0,1549.0,PETROL,M,1498.0,110.0,,e9 28 29,,1.9,,,P,2021,2021-03-31,6.6,
40399725,DK,,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*15,U,P,HNEK-J1B500,PEUGEOT,208,M1,M1,1,1165.0,1252.0,,118.0,2540.0,1500.0,1500.0,PETROL,M,1199.0,74.0,,e2 28 29,,2.1,,,P,2021,,,
644277,ES,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,e6*2007/46*0437*01,XPA1FEUM,MXPH11(H),MXPH11L-BHXNBW(1B),TOYOTA,YARIS,M1,M1,1,1160.0,,64.0,87.0,2560.0,1530.0,1530.0,PETROL,M,1490.0,68.0,,,,,,,P,2021,2021-06-21,3.9,
619452,ES,,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*18,M,C,YHZM-C2P400,PEUGEOT,N 3008,M1,M1,1,1504.0,,,130.0,2675.0,1601.0,1610.0,DIESEL,M,1499.0,96.0,,E2 28 29,,1.6,,,P,2021,2021-11-26,,
51835958,DE,IP-0000534-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2018*04,F1H,7L51,IAW500MG,BMW,128TI,M1,M1,1,1520.0,1613.0,,169.0,2670.0,1560.0,1563.0,PETROL,M,1998.0,195.0,,E24  28 29,,2.1,,,P,2021,2021-07-20,7.4,
54119363,FR,IP-BGA1M1E027A_001-UU1-1,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E9*2018/858*11001*02,DBG,BV2,M10EA0212000,DACIA,SPRING,M1,M1,1,1012.0,1107.0,0.0,0.0,2423.0,1385.0,1365.0,ELECTRIC,E,,18.0,139.0,,,,,,P,2021,2021-12-10,,230.0
338040,ES,IP-B479_2019_00003-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*3142*16,JHH,M0JB1JX,5CDPPNAPJAZ,FORD,FIESTA,M1,M1,1,1194.0,,94.0,116.0,2493.0,1503.0,1466.0,PETROL,M,999.0,69.0,,e9  28 29,,2.1,,,P,2021,2021-02-26,,
45131514,RO,IP-C519_2020_00023-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*1911*13,DEH,B7DA1NX,51FBU6A2ABR,FORD,Focus,M1,M1,1,1402.0,1496.0,,138.0,2700.0,1571.0,1566.0,PETROL,M,999.0,92.0,,e13 28 29,,2.2,,,P,2021,,,
52342202,DE,IP-04-KNA-2018-1079,KIA,KIA,KIA CORPORATION,,E4*2007/46*1139*12,DE,C5E11,E11DY1,KIA,NIRO,M1,M1,1,1812.0,1942.0,0.0,0.0,2700.0,1562.0,1572.0,ELECTRIC,E,,,159.0,,,,,,P,2021,2021-10-22,,
56107286,IE,PR-1552K9K_6TD_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*59,SR,DHD2,AD6DA1D0M000,DACIA,DUSTER,M1,M1,1,1395.0,1520.0,,129.0,2673.0,1563.0,1570.0,DIESEL,M,1461.0,85.0,,,,,,,P,2021,2021-07-02,4.0,
53477659,PL,IP-JBA1N0PTL4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0684*12,RJB,HH2,N06UA8CA5000,RENAULT,CAPTUR,M1,M1,1,1402.0,1399.0,,129.0,2639.0,1553.0,1553.0,PETROL,H,1332.0,103.0,,,,,,,P,2021,2021-08-10,5.6,
45201127,SE,IP-09_31127-5YJ-1,TESLA,TESLA,TESLA INC,,E4*2007/46*1293*19,3,Y5CD,BZB3S5T3,TESLA,MODEL Y,M1,M1,1,2056.0,2211.0,0.0,0.0,2890.0,1636.0,1636.0,ELECTRIC,E,,378.0,169.0,,,,,,P,2021,,,507.0
47129202,IT,IP-2019_536BWF-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E9*2007/46*3146*13,X,XZBW,XZBWVF0,VOLVO,XC40,M1,M1,1,1812.0,,,,2702.0,,,PETROL/ELECTRIC,P,1477.0,95.0,153.0,,,,,,P,2021,2021-12-01,,45.0
815106,ES,,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*2060*07,GY,SDLAAF1,FM6FM6AJ019RT011B174BIBEM1VLN1B0,AUDI,A3,M1,M1,1,1295.0,,108.0,126.0,2618.0,1557.0,1544.0,PETROL,M,999.0,81.0,,,,,,,P,2021,2021-01-28,5.6,
46343661,IT,IP-ZKX____REDU5761-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,H,ZKXZ-J0A000,PEUGEOT,208,M1,M1,1,1530.0,,0.0,0.0,2540.0,,,ELECTRIC,E,,57.0,,,,,,,P,2021,2021-07-30,,339.0
54380629,FR,IP-JAA1MTPJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*09,RJA,BE2,MT6UA4GA5000,RENAULT,CLIO,M1,M1,1,1157.0,1260.0,,118.0,2583.0,1506.0,1494.0,PETROL,M,999.0,67.0,,e9 28 29,,1.9,,,P,2021,2021-05-18,5.2,
50273906,DE,IP-HNS____MB6_1427-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*1194*12,P7 MONOCAB C,EA023DB12,BE1VAAPH0B5,OPEL,CROSSLAND,M1,M1,1,1263.0,1387.0,,131.0,2604.0,1491.0,1513.0,PETROL,M,1199.0,96.0,,E4  28 29,,2.1,,,P,2021,2021-03-23,5.8,
